r,1,2,3,4,5,
1.8809631,1.34E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88137814,1.34E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88179318,1.34E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88220822,1.34E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88262326,1.34E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.8830383,1.34E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88345335,1.35E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88386839,1.35E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88428343,1.35E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88469847,1.35E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88511351,1.35E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88552855,1.35E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88594359,1.35E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88635864,1.35E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88677368,1.36E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88718872,1.36E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88760376,1.36E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.8880188,1.36E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88843384,1.36E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88884888,1.36E+04,1.27E+05,1.25E+05,1.29E+05,1.33E+05,
1.88926393,1.36E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.88967897,1.36E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.89009401,1.37E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.89050905,1.37E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.89092409,1.37E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.89133913,1.37E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.89175418,1.37E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.89216922,1.37E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.89258426,1.37E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.8929993,1.37E+04,1.27E+05,1.24E+05,1.29E+05,1.33E+05,
1.89341434,1.38E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89382938,1.38E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89424442,1.38E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89465947,1.38E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89507451,1.38E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89548955,1.38E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89590459,1.38E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89631963,1.38E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89673467,1.39E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89714971,1.39E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89756476,1.39E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.8979798,1.39E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89839484,1.39E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89880988,1.39E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89922492,1.39E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.89963996,1.39E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90005501,1.40E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90047005,1.40E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90088509,1.40E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90130013,1.40E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90171517,1.40E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90213021,1.40E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90254525,1.40E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.9029603,1.40E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90337534,1.41E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90379038,1.41E+04,1.27E+05,1.24E+05,1.29E+05,1.32E+05,
1.90420542,1.41E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90462046,1.41E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.9050355,1.41E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90545055,1.41E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90586559,1.41E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90628063,1.41E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90669567,1.42E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90711071,1.42E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90752575,1.42E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90794079,1.42E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90835584,1.42E+04,1.28E+05,1.24E+05,1.29E+05,1.32E+05,
1.90877088,1.42E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.90918592,1.42E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.90960096,1.42E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.910016,1.42E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91043104,1.43E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91084608,1.43E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91126113,1.43E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91167617,1.43E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91209121,1.43E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91250625,1.43E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91292129,1.43E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91333633,1.43E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91375138,1.44E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91416642,1.44E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91458146,1.44E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.9149965,1.44E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91541154,1.44E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91582658,1.44E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91624162,1.44E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91665667,1.44E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91707171,1.45E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91748675,1.45E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91790179,1.45E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91831683,1.45E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91873187,1.45E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91914691,1.45E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.91956196,1.45E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.919977,1.45E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92039204,1.46E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92080708,1.46E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92122212,1.46E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92163716,1.46E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92205221,1.46E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92246725,1.46E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92288229,1.46E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92329733,1.46E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92371237,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92412741,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92454245,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.9249575,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92537254,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92578758,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92620262,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92661766,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.9270327,1.47E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92744774,1.48E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92786279,1.48E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92827783,1.48E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92869287,1.48E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92910791,1.48E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92952295,1.48E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.92993799,1.48E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.93035304,1.48E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.93076808,1.49E+04,1.28E+05,1.24E+05,1.28E+05,1.32E+05,
1.93118312,1.49E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93159816,1.49E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9320132,1.49E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93242824,1.49E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93284328,1.49E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93325833,1.49E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93367337,1.49E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93408841,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93450345,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93491849,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93533353,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93574857,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93616362,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93657866,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9369937,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93740874,1.50E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93782378,1.51E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93823882,1.51E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93865387,1.51E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93906891,1.51E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93948395,1.51E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.93989899,1.51E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94031403,1.51E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94072907,1.51E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94114411,1.52E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94155916,1.52E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9419742,1.52E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94238924,1.52E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94280428,1.52E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94321932,1.52E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94363436,1.52E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9440494,1.52E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94446445,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94487949,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94529453,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94570957,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94612461,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94653965,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9469547,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94736974,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94778478,1.53E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94819982,1.54E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94861486,1.54E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9490299,1.54E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94944494,1.54E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.94985999,1.54E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95027503,1.54E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95069007,1.54E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95110511,1.54E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95152015,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95193519,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95235024,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95276528,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95318032,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95359536,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9540104,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95442544,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95484048,1.55E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95525553,1.56E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95567057,1.56E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95608561,1.56E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95650065,1.56E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95691569,1.56E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95733073,1.56E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95774577,1.56E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95816082,1.56E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95857586,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9589909,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95940594,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.95982098,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96023602,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96065107,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96106611,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96148115,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96189619,1.57E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96231123,1.58E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96272627,1.58E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96314131,1.58E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96355636,1.58E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9639714,1.58E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96438644,1.58E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96480148,1.58E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96521652,1.58E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96563156,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9660466,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96646165,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96687669,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96729173,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96770677,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96812181,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96853685,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9689519,1.59E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96936694,1.60E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.96978198,1.60E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.97019702,1.60E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.97061206,1.60E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.9710271,1.60E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.97144214,1.60E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.97185719,1.60E+04,1.28E+05,1.24E+05,1.28E+05,1.31E+05,
1.97227223,1.60E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97268727,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97310231,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97351735,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97393239,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97434743,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97476248,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97517752,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97559256,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.9760076,1.61E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97642264,1.62E+04,1.28E+05,1.24E+05,1.28E+05,1.30E+05,
1.97683768,1.62E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.97725273,1.62E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.97766777,1.62E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.97808281,1.62E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.97849785,1.62E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.97891289,1.62E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.97932793,1.62E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.97974297,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98015802,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98057306,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.9809881,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98140314,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98181818,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98223322,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98264826,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98306331,1.63E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98347835,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98389339,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98430843,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98472347,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98513851,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98555356,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.9859686,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98638364,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98679868,1.64E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98721372,1.65E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98762876,1.65E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.9880438,1.65E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98845885,1.65E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98887389,1.65E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98928893,1.65E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.98970397,1.65E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99011901,1.65E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99053405,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99094909,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99136414,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99177918,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99219422,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99260926,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.9930243,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99343934,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99385439,1.66E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99426943,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99468447,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99509951,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99551455,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99592959,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99634463,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99675968,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99717472,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99758976,1.67E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.9980048,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99841984,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99883488,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99924992,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
1.99966497,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00008001,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00049505,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00091009,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00132513,1.68E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00174017,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00215522,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00257026,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.0029853,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00340034,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00381538,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00423042,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00464546,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00506051,1.69E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00547555,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00589059,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00630563,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00672067,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00713571,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00755076,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.0079658,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00838084,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00879588,1.70E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00921092,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.00962596,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.010041,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01045605,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01087109,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01128613,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01170117,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01211621,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01253125,1.71E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01294629,1.72E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01336134,1.72E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01377638,1.72E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01419142,1.72E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01460646,1.72E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.0150215,1.72E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01543654,1.72E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01585159,1.72E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01626663,1.73E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01668167,1.73E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01709671,1.73E+04,1.28E+05,1.24E+05,1.27E+05,1.30E+05,
2.01751175,1.73E+04,1.28E+05,1.24E+05,1.27E+05,1.29E+05,
2.01792679,1.73E+04,1.28E+05,1.24E+05,1.27E+05,1.29E+05,
2.01834183,1.73E+04,1.28E+05,1.24E+05,1.27E+05,1.29E+05,
2.01875688,1.73E+04,1.28E+05,1.24E+05,1.27E+05,1.29E+05,
